"2010.04.27 17:03:36","0002928","","自己診断","テスト-00","通常検査"
"2010.04.27 17:04:41","0002929","","自己診断","テスト-00","通常検査"
"2010.04.27 17:06:57","0002930","","自己診断","テスト-00","通常検査"
