"2016.05.18 10:43:44","1111404","","レバー","00","通常検査"
"2016.05.18 10:47:47","1111404","","レバー","00","通常検査"
"2016.05.18 10:48:33","1111405","","レバー","00","通常検査"
"2016.06.13 13:28:42","1112004","","5N5-01176","00","強制完全検査"
"2016.06.13 13:29:22","1112005","","5N5-01176","00","通常検査"
"2016.06.25 10:41:47","1112311","","G751240006","00","通常検査"
"2016.06.25 11:02:52","1112312","","324-000","64","通常検査"
"2016.06.25 11:14:38","1112313","","324-000","64","通常検査"
"2016.06.25 11:15:35","1112314","","324-000","64","通常検査"
"2016.06.25 11:16:14","1112315","","324-000","64","通常検査"
"2016.06.25 11:17:11","1112316","","324-000","64","通常検査"
"2016.06.25 11:18:19","1112317","","324-000","64","通常検査"
"2016.06.25 11:18:57","1112318","","324-000","64","通常検査"
"2016.06.25 11:19:31","1112319","","324-000","64","通常検査"
"2016.06.25 11:20:15","1112320","","324-000","64","通常検査"
"2016.06.25 11:20:48","1112321","","324-000","64","通常検査"
"2016.06.25 11:21:49","1112322","","324-000","64","通常検査"
"2016.06.25 11:27:05","1112323","","324-000","64","通常検査"
"2016.06.25 11:27:46","1112324","","324-000","64","通常検査"
"2016.06.25 11:28:50","1112325","","324-000","64","通常検査"
"2016.06.25 11:29:21","1112326","","324-000","64","通常検査"
"2016.06.25 11:29:51","1112327","","324-000","64","通常検査"
"2016.06.25 11:30:23","1112328","","324-000","64","通常検査"
"2016.06.25 11:31:11","1112329","","324-000","64","通常検査"
"2016.06.25 11:31:46","1112330","","324-000","64","通常検査"
"2016.06.25 11:32:20","1112331","","324-000","64","通常検査"
"2016.06.25 11:32:51","1112332","","324-000","64","通常検査"
"2016.06.25 11:37:15","1112333","","324-0118","00","通常検査"
"2016.07.02 18:57:56","1112544","","324-0118","00","通常検査"
"2016.07.02 18:58:40","1112545","","324-0118","00","途中開始検査"
"2016.07.02 19:14:53","1112546","","324-00000","02","通常検査"
"2016.07.04 13:16:11","1112577","","324-00000","02","通常検査"
"2016.07.04 13:18:34","1112578","","324-00000","02","通常検査"
"2016.07.04 13:20:42","1112579","","324-00000","02","通常検査"
"2016.07.04 13:23:49","1112580","","324-00000","02","通常検査"
"2016.07.04 13:25:39","1112581","","324-00000","02","通常検査"
"2016.07.04 13:26:11","1112582","","324-00000","02","通常検査"
"2016.07.04 13:27:06","1112583","","324-00000","02","通常検査"
"2016.07.04 13:27:51","1112584","","324-00000","02","通常検査"
"2016.07.04 13:28:31","1112585","","324-00000","02","通常検査"
"2016.09.01 13:44:42","1114145","","324-00000","02","通常検査"
"2016.09.01 13:45:31","1114146","","324-00000","02","通常検査"
"2016.09.01 13:46:12","1114147","","324-00000","02","通常検査"
"2016.09.01 13:46:54","1114148","","324-00000","02","通常検査"
"2016.09.01 13:47:45","1114149","","324-00000","02","通常検査"
"2016.09.30 18:08:41","4A0000219","","324-00000","02","通常検査"
"2016.09.30 18:09:17","4A0000220","","324-00000","02","通常検査"
"2016.09.30 18:09:54","4A0000221","","324-00000","02","通常検査"
"2016.09.30 18:10:28","4A0000222","","324-00000","02","通常検査"
"2016.09.30 18:11:04","4A0000223","","324-00000","02","通常検査"
"2016.10.14 18:11:40","4A0000593","","324-00000","02","通常検査"
"2016.10.14 18:12:15","4A0000594","","324-00000","02","通常検査"
"2016.10.14 18:12:52","4A0000595","","324-00000","02","通常検査"
"2016.10.14 18:13:37","4A0000596","","324-00000","02","通常検査"
"2016.10.14 18:14:22","4A0000597","","324-00000","02","通常検査"
"2016.11.11 08:44:17","4A0001303","","324-00000","02","通常検査"
"2016.11.11 08:44:55","4A0001304","","324-00000","02","通常検査"
"2016.11.11 08:45:27","4A0001305","","324-00000","02","通常検査"
"2016.11.11 08:46:00","4A0001306","","324-00000","02","通常検査"
"2016.11.11 08:46:30","4A0001307","","324-00000","02","通常検査"
"2016.11.18 10:44:18","4A0001521","","324-00000","02","通常検査"
"2016.11.18 10:45:03","4A0001522","","324-00000","02","通常検査"
"2016.11.18 10:45:41","4A0001523","","324-00000","02","通常検査"
"2016.11.18 10:46:16","4A0001524","","324-00000","02","通常検査"
"2016.11.18 10:46:54","4A0001525","","324-00000","02","通常検査"
"2016.11.30 08:35:42","4A0001785","","324-00000","02","通常検査"
"2016.11.30 08:36:40","4A0001786","","324-00000","02","通常検査"
"2016.11.30 08:37:20","4A0001787","","324-00000","02","通常検査"
"2016.11.30 08:38:02","4A0001788","","324-00000","02","通常検査"
"2016.11.30 08:38:45","4A0001789","","324-00000","02","通常検査"
"2016.12.15 09:33:49","4A0002263","","324-00000","02","通常検査"
"2016.12.15 09:34:42","4A0002263","","324-00000","02","通常検査"
"2016.12.15 09:35:21","4A0002264","","324-00000","02","通常検査"
"2016.12.15 09:35:55","4A0002265","","324-00000","02","通常検査"
"2016.12.15 09:36:31","4A0002266","","324-00000","02","通常検査"
"2016.12.26 16:49:14","4A0002530","","324-00000","02","通常検査"
"2016.12.26 16:50:01","4A0002531","","324-00000","02","通常検査"
"2016.12.26 16:50:45","4A0002532","","324-00000","02","通常検査"
"2016.12.26 16:51:26","4A0002533","","324-00000","02","通常検査"
"2016.12.26 16:52:06","4A0002534","","324-00000","02","通常検査"
